target_id	length	eff_length	est_counts	tpm
CDP20298	3664	3485	1715	37.0794
CDP20301	240	61.0822	1	1.23355
CDP20299	2430	2251	8248	276.086
CDP20302	1538	1359	439	24.3398
CDP22131	312	133	0	0
CDP22132	189	20.4424	0	0
CDP22133	1011	832	0	0
CDP22134	552	373	9	1.81805
CDP15789	2365	2186	697	24.0245
CDP15785	2077	1898	315	12.5051
CDP15788	483	304	0	0
CDP15787	576	397	0	0
CDP15790	2622	2443	1433	44.1971
CDP15791	2120	1941	1738	67.4676
CDP15786	1554	1375	125	6.84981
CDP22135	870	691	0	0
CDP20313	744	565	8.31243	1.10854
CDP20312	1638	1459	19.5839	1.01138
CDP20310	399	220	0	0
CDP20315	2371	2192	0	0
CDP20311	1923	1744	3.50796	0.151558
CDP20314	372	193	0	0
CDP20317	981	802	8	0.7516
CDP20319	2444	2265	192	6.38711
CDP20320	678	499	26	3.92594
CDP20316	2013	1834	6	0.246504
CDP20318	2953	2774	263	7.14366
CDP22136	216	38.5618	0	0
CDP22137	135	7.48819	0	0
CDP22138	183	17.7996	0	0
CDP20322	3441	3262	11.3607	0.262418
CDP20321	1414	1235	0	0
CDP22139	925	746	36	3.63609
CDP20323	3024	2845	2	0.0529687
CDP20324	2103	1924	876	34.306
CDP20325	3436	3257	1579	36.5288
CDP20326	3863	3684	2200.42	45.0046
CDP20327	1593	1414	0	0
CDP20328	1116	937	166	13.3487
CDP22141	468	289	6.59036	1.71823
CDP20329	1047	868	2	0.173613
CDP20331	528	349	0	0
CDP20330	524	345	0	0
CDP20332	668	489	44.9742	6.92988
CDP20336	1455	1276	1912	112.904
CDP20333	1477	1298	4267	247.696
CDP20335	213	36.0583	0	0
CDP20334	1715	1536	260	12.7542
CDP20339	3669	3490	556.002	12.0039
CDP20337	944	765	2036.95	200.627
CDP20338	1348	1169	627.43	40.441
CDP22142	891	712	452.894	47.9278
CDP22143	1635	1456	129.805	6.71739
CDP20341	984	805	0	0
CDP20342	1228	1049	49	3.51959
CDP20340	2827	2648	1300	36.9911
CDP22144	1683	1504	90.2892	4.52334
CDP22145	682	503	941.394	141.018
CDP22146	1293	1114	243.856	16.4937
CDP20345	2907	2728	65.5251	1.80982
CDP20344	1296	1117	145	9.78106
CDP22147	1044	865	0	0
CDP22148	375	196	32	12.3017
CDP20346	465	286	0	0
CDP20347	135	7.48819	0	0
CDP20349	569	390	118	22.7976
CDP20348	846	667	283.684	32.0465
CDP22149	659	480	17261	2709.55
CDP22150	474	295	11.988	3.06193
CDP20350	849	670	9	1.01214
CDP22151	1050	871	6.85544	0.593046
CDP22152	1574	1395	233.218	12.5968
CDP20353	2235	2056	0	0
CDP22153	831	652	0	0
CDP20354	692	513	504.188	74.0536
CDP22154	867	688	0	0
CDP22155	327	148	0	0
CDP20355	249	70.019	1	1.07611
CDP22156	1632	1453	101.179	5.24684
CDP20358	1891	1712	71.7906	3.15962
CDP20357	733	554	9.03745	1.22916
CDP20356	940	761	14.969	1.48211
CDP22157	330	151	18.3492	9.15611
CDP22158	1041	862	386	33.7405
CDP22159	441	262	26	7.47728
CDP22160	546	367	64.9924	13.3434
CDP20360	3873	3694	407	8.30173
CDP20359	1575	1396	108	5.82921
CDP20361	774	595	46.8061	5.9273
CDP20362	1167	988	0	0
CDP22161	216	38.5618	0	0
CDP20363	3048	2869	0	0
CDP20364	208	32.1317	0	0
CDP22162	537	358	479	100.815
CDP22163	543	364	0	0
CDP22164	630	451	224.141	37.447
CDP22165	228	49.4247	0	0
CDP20365	168	12.9312	0	0
CDP22166	510	331	0	0
CDP22167	486	307	28.4776	6.98933
CDP22168	156	10.3458	0	0
CDP20366	721	542	2	0.278037
CDP20367	1251	1072	36.2937	2.55099
CDP20368	1940	1761	226	9.66986
CDP22169	1447	1268	0	0
CDP20369	590	411	2	0.366657
CDP22170	1589	1410	107	5.71789
CDP22171	420	241	18.565	5.80429
CDP22172	897	718	49	5.14213
CDP20370	522	343	0	0
CDP20371	993	814	0	0
CDP20376	1891	1712	5843	257.16
CDP20374	2350	2171	363	12.5985
CDP20373	1631	1452	86	4.46276
CDP20375	1431	1252	240	14.4437
CDP20377	1969	1790	767	32.286
CDP20378	2683	2504	5449	163.966
CDP20372	1331	1152	90	5.88656
CDP22173	993	814	0	0
CDP22174	426	247	0	0
CDP22175	723	544	0	0
CDP22176	570	391	0	0
CDP20386	1597	1418	842.739	44.7804
CDP20387	1162	983	0	0
CDP20390	1491	1312	847	48.6431
CDP20391	990	811	0	0
CDP20388	1809	1630	6	0.277354
CDP20389	2855	2676	688	19.372
CDP22177	648	469	8.96004	1.43949
CDP20395	521	342	0	0
CDP20393	1371	1192	0	0
CDP20397	459	280	95	25.5645
CDP20394	1284	1105	0	0
CDP20396	882	703	93	9.96779
CDP20392	1365	1186	0	0
CDP22178	630	451	18.233	3.04617
CDP20398	153	9.8295	0	0
CDP22179	300	121	0	0
CDP22180	507	328	44	10.1076
CDP20399	624	445	21	3.55574
CDP20400	1926	1747	0	0
CDP20401	1144	965	101.014	7.88726
CDP20402	919	740	1050	106.913
CDP20403	1509	1330	0	0
CDP20404	2159	1980	317	12.0633
CDP22181	539	360	11.7658	2.46258
CDP22182	1401	1222	8.76759	0.540605
CDP22183	960	781	98.168	9.47088
CDP22184	1289	1110	213	14.4587
CDP22185	1746	1567	1.34298	0.0645762
CDP20405	723	544	381	52.7713
CDP20407	381	202	0	0
CDP20406	534	355	3	0.636743
CDP22186	1320	1141	45.1206	2.97962
CDP20409	630	451	1	0.167069
CDP20408	399	220	0	0
CDP22188	522	343	0	0
CDP20410	1536	1357	121.906	6.76889
CDP20411	669	490	0	0
CDP22189	1337	1158	825	53.6805
CDP22190	447	268	109.737	30.8525
CDP20412	1203	1024	0	0
CDP20413	2457	2278	269.942	8.9287
CDP20416	398	219	21	7.22514
CDP20414	645	466	0	0
CDP20417	939	760	0	0
CDP20415	1546	1367	408	22.4886
CDP22191	1476	1297	1	0.058094
CDP20418	6469	6290	420	5.03118
CDP20419	1232	1053	170.036	12.167
CDP20420	1409	1230	309.207	18.9415
CDP22192	252	73.0112	73.3288	75.6757
CDP20421	4035	3856	420	8.20698
CDP22193	261	82.002	14	12.864
CDP22194	1467	1288	51.7888	3.02964
CDP22196	800	621	5	0.606666
CDP22195	330	151	0	0
CDP22197	885	706	275.148	29.3652
CDP20425	462	283	3.52677	0.938993
CDP20424	2407	2228	132.965	4.49668
CDP20422	1797	1618	22.7	1.05711
CDP20423	1506	1327	25	1.41952
CDP20426	1776	1597	337	15.9
CDP20427	165	12.1958	0	0
CDP22198	552	373	0	0
CDP22199	222	43.8484	0	0
CDP22200	1021	842	116	10.3805
CDP22201	498	319	0	0
CDP20429	1302	1123	62.5	4.19345
CDP20428	654	475	4	0.634509
CDP20430	527	348	0	0
CDP20431	1121	942	640	51.1918
CDP20435	2394	2215	635	21.6009
CDP20434	432	253	1621	482.763
CDP20433	1874	1695	349	15.5141
CDP20432	438	259	133	38.6922
CDP22202	525	346	0	0
CDP22203	1068	889	177.098	15.01
CDP20436	324	145	4	2.07856
CDP20437	231	52.2911	0	0
CDP20438	414	235	0	0
CDP20439	75	4.11003	0	0
CDP20440	1614	1435	66	3.46548
CDP20442	456	277	0	0
CDP20443	2172	1993	18	0.680513
CDP20444	3060	2881	36.0785	0.943577
CDP20441	2827	2648	153.547	4.36913
CDP22204	1248	1069	9.42622	0.664402
CDP22205	831	652	0	0
CDP20445	459	280	0	0
CDP20446	694	515	14.0791	2.05987
CDP22206	333	154	3	1.46782
CDP22208	288	109	0	0
CDP22207	204	29.2345	0	0
CDP20447	1563	1384	940	51.1756
CDP20448	2021	1842	114	4.66323
CDP20449	405	226	0	0
CDP20450	924	745	1	0.101138
CDP20452	366	187	0	0
CDP20451	1866	1687	70	3.12647
CDP22209	693	514	8.64193	1.26683
CDP22210	1017	838	638.999	57.455
CDP20453	1278	1099	0	0
CDP22211	504	325	0	0
CDP20456	495	316	0	0
CDP20455	1275	1096	384	26.3993
CDP20460	759	580	0	0
CDP20457	1010	831	0	0
CDP20459	720	541	6	0.835652
CDP20458	821	642	0	0
CDP22212	1674	1495	45.2024	2.2782
CDP22213	303	124	0	0
CDP20461	928	749	347	34.9075
CDP22214	270	91.0003	0	0
CDP20462	1129	950	0	0
CDP20465	1054	875	961.865	82.8281
CDP20464	384	205	2.12848	0.782326
CDP20463	3483	3304	307.763	7.01857
CDP20466	223	44.7603	0	0
CDP22215	1533	1354	0	0
CDP22216	834	655	40.6579	4.67708
CDP22217	624	445	0	0
CDP22218	1014	835	0	0
CDP20467	1368	1189	0	0
CDP22219	948	769	0	0
CDP22220	750	571	66.1093	8.72364
CDP22221	651	472	29.6258	4.72933
CDP20468	2889	2710	0	0
CDP22222	684	505	18.1759	2.71191
CDP22223	387	208	5.36579	1.94375
CDP22224	285	106	0	0
CDP22225	1371	1192	6	0.379268
CDP22226	609	430	64.554	11.3116
CDP20471	204	29.2345	15	38.6605
CDP20469	453	274	0	0
CDP20470	982	803	291.472	27.3497
CDP22227	1136	957	126.404	9.9522
CDP22228	1125	946	10.5252	0.838318
CDP22229	1215	1036	25.3607	1.84447
CDP22230	571	392	632.226	121.523
CDP22231	381	202	16.1575	6.02689
CDP22232	324	145	0	0
CDP20473	2741	2562	87	2.55865
CDP20474	1990	1811	478	19.8875
CDP20472	1675	1496	66.7069	3.35978
CDP20475	3012	2833	491	13.0589
CDP20476	363	184	0	0
CDP22233	1381	1202	28.4648	1.78433
CDP22234	135	7.48819	0	0
CDP22235	273	94.0001	0	0
CDP22236	1412	1233	259.03	15.8292
CDP22237	111	5.62895	0	0
CDP20477	225	46.6066	0	0
CDP20478	1204	1025	148	10.8795
CDP20479	912	733	0	0
CDP22238	261	82.002	558.043	512.76
CDP20480	1275	1096	1037.28	71.3112
CDP20484	1931	1752	134	5.76291
CDP20481	537	358	0	0
CDP20482	2092	1913	1195.72	47.0961
CDP20486	1228	1049	2	0.143657
CDP20485	1074	895	0	0
CDP20483	1126	947	993	79.0079
CDP20488	2893	2714	4860	134.927
CDP20489	592	413	132	24.0821
CDP20487	1863	1684	1095	48.9941
CDP20490	1524	1345	1850	103.638
CDP22239	639	460	0	0
CDP22240	531	352	0	0
CDP22241	1002	823	26.1237	2.39169
CDP22242	249	70.019	0	0
CDP22243	1166	987	450.035	34.3558
CDP22244	934	755	17	1.69658
CDP22245	735	556	55.0008	7.45359
CDP20491	2277	2098	0	0
CDP22246	1037	858	31.5715	2.77255
CDP22247	264	85.0011	0	0
CDP20492	3036	2857	2836.23	74.8001
CDP22248	495	316	2	0.476886
CDP20493	1831	1652	36	1.64196
CDP20494	1198	1019	2739	202.53
CDP22249	459	280	0	0
CDP22250	585	406	0	0
CDP20496	987	808	31.127	2.90266
CDP20495	372	193	0	0
CDP20497	459	280	0	0
CDP20498	519	340	0	0
CDP20499	1735	1556	136.531	6.61138
CDP22251	1940	1761	1179.48	50.4666
CDP22252	957	778	1.02915	0.0996712
CDP20503	1376	1197	4.42666	0.278647
CDP20504	183	17.7996	0	0
CDP22253	1017	838	83.7661	7.53174
CDP22254	390	211	4.71849	1.68497
CDP22255	840	661	50.0625	5.70667
CDP20505	198	25.324	0	0
CDP22256	1314	1135	0	0
CDP22257	129	6.9214	0	0
CDP20506	3046	2867	4	0.105124
CDP20507	1032	853	121	10.6883
CDP20509	989	810	156.229	14.5327
CDP20508	2289	2110	1018	36.3527
CDP20510	2908	2729	825	22.7783
CDP20511	2770	2591	1963	57.0853
CDP20512	917	738	622	63.5046
CDP22258	573	394	3572.97	683.289
CDP20514	420	241	0	0
CDP20513	1849	1670	0	0
CDP22259	480	301	0	0
CDP22260	156	10.3458	0	0
CDP22261	651	472	38.9783	6.22232
CDP20517	540	361	0	0
CDP22262	993	814	236.878	21.9266
CDP22263	528	349	6	1.29538
CDP20518	525	346	0	0
CDP22264	468	289	0	0
CDP22265	879	700	171.714	18.4833
CDP22266	309	130	18.1318	10.5092
CDP22267	801	622	316.406	38.3288
CDP22268	1725	1546	382.896	18.6613
CDP20519	4428	4249	292.834	5.19286
CDP22269	1472	1293	7559.19	440.502
CDP22270	645	466	1.15032	0.185996
CDP20520	2552	2373	2870	91.1288
CDP20522	1005	826	0	0
CDP20521	2007	1828	0	0
CDP22271	531	352	0	0
CDP22272	858	679	0	0
CDP22273	600	421	0	0
CDP20523	4014	3835	415.081	8.15527
CDP22274	228	49.4247	0	0
CDP22275	459	280	12.7239	3.42399
CDP22276	939	760	2.33824	0.231818
CDP20524	853	674	210.316	23.5117
CDP22277	480	301	72	18.0234
CDP22278	348	169	2	0.891691
CDP22279	174	14.6185	0	0
CDP20530	450	271	0	0
CDP20529	612	433	0	0
CDP20525	1531	1352	12	0.668769
CDP20527	2844	2665	385	10.8852
CDP20526	2883	2704	773	21.5399
CDP20531	415	236	84	26.8188
CDP20528	522	343	52	11.423
CDP22280	294	115	5	3.276
CDP20532	2886	2707	44.3601	1.23474
CDP22281	525	346	0	0
CDP20533	645	466	0	0
CDP16590	756	577	0	0
CDP16597	204	29.2345	11	28.351
CDP16594	1701	1522	4.28975	0.212368
CDP16595	1221	1042	8	0.578487
CDP16587	1047	868	0	0
CDP16593	1547	1368	30	1.65237
CDP16596	1874	1695	11.7102	0.520556
CDP16586	498	319	0	0
CDP16588	495	316	0	0
CDP16589	1484	1305	150	8.66068
CDP16591	1489	1310	5.05277	0.290623
CDP16592	1275	1096	16	1.09997
CDP20535	1105	926	2	0.162739
CDP20534	1375	1196	249	15.687
CDP20537	2296	2117	86	3.0609
CDP20541	3046	2867	433	11.3797
CDP20538	1055	876	299	25.7181
CDP20540	1805	1626	1270.35	58.8673
CDP20539	1215	1036	29	2.10916
CDP20536	4428	4249	656	11.6329
CDP22282	531	352	258.77	55.3914
CDP20542	3285	3106	45.9167	1.11389
CDP22283	1347	1168	593.468	38.2847
CDP20544	1065	886	59	5.01753
CDP20543	465	286	0	0
CDP20545	1040	861	111.492	9.75691
CDP20546	1083	904	0	0
CDP20547	2022	1843	109	4.45628
CDP20548	1830	1651	0	0
CDP20550	2428	2249	288	9.64882
CDP20549	1176	997	89	6.72614
CDP20553	420	241	0	0
CDP20551	315	136	0	0
CDP20552	580	401	9.85042	1.85089
CDP20557	4008	3829	1688.11	33.2189
CDP20554	2694	2515	20.1676	0.604209
CDP20556	690	511	72	10.6165
CDP20555	334	155	72	35.0003
CDP20558	708	529	0	0
CDP20560	1425	1246	0	0
CDP20559	1575	1396	0	0
CDP20561	627	448	400	67.2749
CDP20562	480	301	606	151.697
CDP20564	1479	1300	705.175	40.8719
CDP20566	1158	979	40	3.07857
CDP20563	2679	2500	2539	76.5234
CDP20565	1049	870	4	0.346427
CDP20567	5187	5008	696.674	10.4818
CDP20568	3759	3580	724.161	15.2413
CDP20577	2286	2107	2.14018	0.0765345
CDP20578	780	601	15.3576	1.9254
CDP20579	1406	1227	286	17.5628
CDP20580	303	124	0	0
CDP20582	1309	1130	173	11.5356
CDP20581	198	25.324	0	0
CDP20583	1282	1103	365	24.9338
CDP20584	2510	2331	347	11.2165
CDP20585	599	420	246.671	44.2527
CDP20586	3348	3169	1018.32	24.2122
CDP20587	1974	1795	583.965	24.5129
CDP20588	693	514	0	0
CDP20589	933	754	59	5.89593
CDP20591	695	516	180.217	26.3159
CDP20592	1977	1798	193.362	8.10315
CDP20590	318	139	5	2.71036
CDP20593	288	109	18	12.4428
CDP20595	300	121	0	0
CDP20594	366	187	0	0
CDP20598	2141	1962	14	0.537651
CDP20596	1110	931	1154	93.3958
CDP20602	2171	1992	2778	105.079
CDP20600	1008	829	18	1.63602
CDP20601	783	604	237	29.5653
CDP20599	1739	1560	1531	73.9472
CDP20597	1793	1614	12	0.560208
CDP20603	898	719	0	0
CDP20605	501	322	0	0
CDP20607	2995	2816	338.398	9.05454
CDP20606	510	331	0	0
CDP20608	1106	927	95	7.72174
CDP20609	2130	1951	27	1.04274
CDP20610	2716	2537	55	1.63348
CDP20611	3135	2956	754.472	19.2314
CDP20615	1144	965	228	17.8024
CDP20612	1782	1603	1411	66.3231
CDP20614	1215	1036	58	4.21832
CDP20613	474	295	0	0
CDP20616	908	729	103	10.6459
CDP17014	1899	1720	11	0.481876
CDP17013	1853	1674	0	0
CDP17012	2013	1834	453	18.611
CDP20617	5285	5106	968	14.2845
CDP20623	2604	2425	302	9.38354
CDP20624	5703	5524	425	5.79704
CDP20628	912	733	6342	651.919
CDP20626	1287	1108	2990	203.331
CDP20627	2274	2095	875	31.4699
CDP20625	2296	2117	339	12.0656
CDP20629	2053	1874	1243.15	49.9835
CDP20631	1595	1416	108.936	5.79667
CDP20630	2484	2305	855.057	27.9509
CDP20633	1185	1006	12	0.898782
CDP20634	1540	1361	27	1.49478
CDP20632	1360	1181	75	4.78501
CDP20635	1590	1411	3	0.160201
CDP20636	615	436	2	0.345633
CDP20637	628	449	56	9.39751
CDP20638	3303	3124	613	14.785
CDP20639	3153	2974	269.441	6.82643
CDP20649	1556	1377	1798	98.3846
CDP20646	475	296	601.04	152.997
CDP20647	1380	1201	4835.85	303.39
CDP20648	1549	1370	206	11.3297
CDP20651	3276	3097	4301	104.64
CDP20650	633	454	3	0.497894
CDP20652	1459	1280	11939	702.796
CDP20653	1399	1220	186	11.4875
CDP20654	2824	2645	1030	29.3415
CDP20655	183	17.7996	0	0
CDP20656	738	559	0	0
CDP20657	477	298	0	0
CDP20658	342	163	0	0
CDP20659	1713	1534	6	0.294712
CDP20660	876	697	145	15.675
CDP17261	1182	1003	15	1.12684
CDP17258	1023	844	0	0
CDP17267	2359	2180	0	0
CDP17263	3768	3589	92.0361	1.93222
CDP17259	879	700	0	0
CDP17262	3229	3050	884	21.8385
CDP17260	3243	3064	91.8888	2.25967
CDP17264	1947	1768	0	0
CDP17265	285	106	0	0
CDP17266	2501	2322	20	0.648992
CDP20661	930	751	92	9.23037
CDP20662	1362	1183	97	6.17815
CDP20664	4415	4236	202.134	3.59547
CDP20663	120	6.21	0	0
CDP20665	540	361	1	0.20872
CDP17269	2116	1937	37.1608	1.44553
CDP17279	2094	1915	7.66482	0.301581
CDP17280	2200	2021	4	0.14913
CDP17270	2174	1995	309.274	11.6808
CDP17275	1008	829	2	0.18178
CDP17276	465	286	0	0
CDP17271	2224	2045	14.453	0.532519
CDP17272	1620	1441	3.36872	0.176146
CDP17278	1335	1156	1	0.0651799
CDP17277	2349	2170	238	8.26397
CDP17268	1992	1813	177.798	7.38926
CDP17273	2081	1902	68.4744	2.71262
CDP17274	135	7.48819	0	0
CDP17281	2331	2152	0	0
CDP20666	612	433	53.5599	9.32016
CDP20669	865	686	846	92.9218
CDP20670	1733	1554	578	28.0252
CDP20668	1728	1549	1018	49.5185
CDP20667	408	229	1	0.32903
CDP20671	351	172	1	0.438069
CDP20672	378	199	12.8236	4.85542
CDP20674	192	21.9418	0	0
CDP20673	515	336	31	6.95174
CDP20675	954	775	20.232	1.96702
CDP20676	306	127	0	0
CDP20677	609	430	4	0.700911
CDP20678	1784	1605	107	5.0232
CDP20679	877	698	20	2.15897
CDP20680	1263	1084	1	0.0695092
CDP20681	1999	1820	0	0
CDP20682	2838	2659	1437	40.7202
CDP20683	2145	1966	15.3134	0.586895
CDP20684	630	451	0	0
CDP20685	4022	3843	556.087	10.9029
CDP20686	2498	2319	154	5.0037
CDP17382	2237	2058	234	8.56726
CDP17380	497	318	295	69.8982
CDP17376	1060	881	0	0
CDP17378	1779	1600	311	14.6458
CDP17374	729	550	1.00359	0.137489
CDP17381	933	754	0	0
CDP17383	1308	1129	155	10.3445
CDP17375	1728	1549	352	17.1223
CDP17377	1896	1717	6	0.263301
CDP17379	730	551	186	25.4351
CDP20687	3666	3487	7.06453	0.152652
CDP20688	1497	1318	1	0.0571684
CDP20689	4545	4366	130.176	2.24657
CDP20690	933	754	62	6.19572
CDP20692	1612	1433	1106	58.1541
CDP20695	453	274	1	0.274992
CDP20691	2363	2184	929	32.0505
CDP20693	818	639	63	7.42867
CDP20694	2638	2459	484	14.8306
CDP20696	357	178	0	0
CDP20697	585	406	46	8.53696
CDP20698	2515	2336	15244.2	491.704
CDP20699	4424	4245	3079	54.6517
CDP20700	1427	1248	20	1.2075
CDP17407	378	199	0	0
CDP17416	1222	1043	0	0
CDP17431	851	672	0	0
CDP17428	1750	1571	18	0.863312
CDP17414	1117	938	8	0.642626
CDP17426	1004	825	8	0.730647
CDP17430	105	5.29865	0	0
CDP17410	2469	2290	62	2.03999
CDP17435	1378	1199	0	0
CDP17413	924	745	0	0
CDP17411	1385	1206	0	0
CDP17406	387	208	3	1.08675
CDP17419	882	703	16	1.71489
CDP17405	428	249	2	0.605204
CDP17417	3100	2921	23	0.593291
CDP17429	1296	1117	0	0
CDP17432	492	313	0	0
CDP17415	2482	2303	0	0
CDP17422	1917	1738	0	0
CDP17425	489	310	11	2.67364
CDP17409	447	268	8	2.24919
CDP17418	624	445	7	1.18525
CDP17421	684	505	1	0.149204
CDP17434	1476	1297	51	2.96279
CDP17424	894	715	3	0.316145
CDP17427	1864	1685	0	0
CDP17412	1246	1067	2	0.141233
CDP17423	1074	895	0	0
CDP17408	714	535	63	8.87275
CDP17420	1104	925	2	0.162914
CDP17433	282	103	0	0
CDP20701	275	96.0001	22	17.2672
CDP20702	630	451	0	0
CDP20703	1248	1069	5	0.352422
CDP20704	1983	1804	1708	71.3383
CDP20705	619	440	1	0.171245
CDP20706	663	484	0	0
CDP20707	3060	2881	20.1107	0.525963
CDP20709	1926	1747	293	12.6371
CDP20708	1698	1519	148.387	7.36052
CDP20710	1186	1007	1975	147.778
CDP17464	1556	1377	410.039	22.4369
CDP17461	648	469	14	2.24919
CDP17465	921	742	1	0.101547
CDP17462	1185	1006	0	0
CDP17463	740	561	105.156	14.1235
CDP20713	1041	862	0	0
CDP20715	345	166	43	19.5178
CDP20714	1041	862	0	0
CDP20711	99	5.00576	0	0
CDP20712	2190	2011	46.4411	1.74005
CDP20716	432	253	0	0
CDP20717	699	520	0	0
CDP20719	294	115	0	0
CDP20718	1987	1808	346	14.4195
CDP20720	420	241	0	0
CDP17469	1217	1038	72	5.22645
CDP17467	854	675	10	1.11627
CDP17470	972	793	182	17.293
CDP17471	1061	882	0	0
CDP17468	2969	2790	1516	40.9417
CDP17466	708	529	398	56.689
CDP20721	972	793	2	0.190033
CDP20723	624	445	196	33.187
CDP20722	1213	1034	123	8.96305
CDP20724	2889	2710	87.0135	2.41929
CDP17473	4242	4063	1000.18	18.5483
CDP17476	883	704	347	37.1388
CDP17481	3024	2845	137.304	3.6364
CDP17480	2553	2374	162.722	5.16461
CDP17486	1545	1366	4	0.220638
CDP17477	2496	2317	23	0.747951
CDP17474	1456	1277	137	8.08353
CDP17479	372	193	1	0.390404
CDP17483	1947	1768	81.4709	3.47209
CDP17472	3719	3540	123.557	2.62988
CDP17482	4624	4445	349.371	5.92225
CDP17475	767	588	270	34.5985
CDP17485	1110	931	440	35.6102
CDP17478	2087	1908	186.554	7.36713
CDP17484	2901	2722	175.841	4.86746
CDP20725	555	376	0	0
CDP20726	843	664	51.1222	5.80113
CDP20728	1398	1219	0	0
CDP20727	1256	1077	12.7373	0.891112
