target_id	length	eff_length	est_counts	tpm
CDP22119	480	301	0	0
CDP20266	976	797	89.2409	8.72785
CDP20267	336	157	17.698	8.7867
CDP20264	896	717	0	0
CDP20265	2799	2620	70.2056	2.08868
CDP20269	363	184	0	0
CDP20268	1713	1534	2.31943	0.117858
CDP22120	255	76.0064	0	0
CDP20272	780	601	24	3.11271
CDP20273	2965	2786	12	0.335739
CDP20274	738	559	24.6781	3.44113
CDP22121	1635	1456	0	0
CDP22122	804	625	0	0
CDP20275	1014	835	0	0
CDP20279	1680	1501	110	5.71233
CDP20277	2073	1894	68	2.79853
CDP20278	2842	2663	2306	67.4978
CDP20276	4025	3846	192	3.89129
CDP20280	737	558	245	34.2242
CDP20283	2773	2594	656	19.7122
CDP20281	1840	1661	157	7.36769
CDP20282	1365	1186	37	2.43175
CDP22123	1626	1447	63.2907	3.40936
CDP22124	912	733	0	0
CDP20286	1237	1058	252.225	18.5825
CDP20285	228	49.4247	45	70.9692
CDP20284	1157	978	735.149	58.592
CDP20288	765	586	5.32975	0.708942
CDP20287	1468	1289	72.1755	4.36454
CDP22125	145	8.64817	7	63.0921
CDP22126	361	182	424.468	181.792
CDP22127	1767	1588	308.501	15.1428
CDP20289	264	85.0011	0	0
CDP20293	126	6.66748	0	0
CDP20290	135	7.48819	0	0
CDP20292	618	439	0	0
CDP20291	942	763	0	0
CDP22128	330	151	1	0.516208
CDP20294	249	70.019	0	0
CDP20295	3228	3049	1231	31.4704
CDP22129	648	469	226.327	37.6154
CDP22130	486	307	11.292	2.86705
CDP20296	474	295	0	0
CDP20297	393	214	0	0
CDP20300	469	290	0	0
CDP20298	3664	3485	1620	36.2338
CDP20301	240	61.0822	0	0
CDP20299	2430	2251	7489	259.328
CDP20302	1538	1359	351	20.1321
CDP22131	312	133	0	0
CDP22132	189	20.4424	0	0
CDP22133	1011	832	0	0
CDP22134	552	373	7	1.46282
CDP15789	2365	2186	510	18.1853
CDP15785	2077	1898	382	15.688
CDP15788	483	304	0	0
CDP15787	576	397	0	0
CDP15790	2622	2443	1630	52.0075
CDP15791	2120	1941	1741	69.9157
CDP15786	1554	1375	146	8.2766
CDP22135	870	691	0	0
CDP20313	744	565	0	0
CDP20312	1638	1459	24.7854	1.32416
CDP20310	399	220	0	0
CDP20315	2371	2192	0	0
CDP20311	1923	1744	2.40456	0.107471
CDP20314	372	193	0	0
CDP20317	981	802	11	1.0691
CDP20319	2444	2265	162	5.57504
CDP20320	678	499	26	4.06139
CDP20316	2013	1834	12	0.510016
CDP20318	2953	2774	168	4.72068
CDP22136	216	38.5618	0	0
CDP22137	135	7.48819	0	0
CDP22138	183	17.7996	0	0
CDP20322	3441	3262	3.80186	0.0908478
CDP20321	1414	1235	0	0
CDP22139	925	746	38	3.97051
CDP20323	3024	2845	2	0.0547961
CDP20324	2103	1924	859	34.8008
CDP20325	3436	3257	1466	35.0847
CDP20326	3863	3684	2030.31	42.958
CDP20327	1593	1414	0	0
CDP20328	1116	937	274	22.7936
CDP22141	468	289	2.28878	0.617316
CDP20329	1047	868	1	0.0898011
CDP20331	528	349	0	0
CDP20330	524	345	0	0
CDP20332	668	489	58.5296	9.32972
CDP20336	1455	1276	1916	117.043
CDP20333	1477	1298	4821	289.51
CDP20335	213	36.0583	0	0
CDP20334	1715	1536	312	15.8331
CDP20339	3669	3490	545.96	12.1937
CDP20337	944	765	1675.84	170.755
CDP20338	1348	1169	560.874	37.3983
CDP22142	891	712	425	46.5276
CDP22143	1635	1456	121.91	6.52647
CDP20341	984	805	0	0
CDP20342	1228	1049	46	3.41809
CDP20340	2827	2648	1135	33.4102
CDP22144	1683	1504	46.0636	2.38733
CDP22145	682	503	773.615	119.883
CDP22146	1293	1114	202.202	14.1483
CDP20345	2907	2728	96.649	2.76156
CDP20344	1296	1117	186.139	12.9893
CDP22147	1044	865	0	0
CDP22148	375	196	15.0802	5.99724
CDP20346	465	286	0	0
CDP20347	135	7.48819	0	0
CDP20349	569	390	101	20.1864
CDP20348	846	667	260.346	30.4247
CDP22149	659	480	11790.2	1914.61
CDP22150	474	295	1.21679	0.32151
CDP20350	849	670	9	1.04705
CDP22151	1050	871	5.67077	0.507488
CDP22152	1574	1395	255.365	14.2688
CDP20353	2235	2056	0	0
CDP22153	831	652	0	0
CDP20354	692	513	325.688	49.4863
CDP22154	867	688	0	0
CDP22155	327	148	0	0
CDP20355	249	70.019	0	0
CDP22156	1632	1453	96.623	5.18342
CDP20358	1891	1712	66.8249	3.04254
CDP20357	733	554	16.1213	2.26826
CDP20356	940	761	10.1424	1.03886
CDP22157	330	151	13.8906	7.17041
CDP22158	1041	862	611	55.2504
CDP22159	441	262	56.7388	16.8803
CDP22160	546	367	74.5302	15.8295
CDP20360	3873	3694	352	7.42758
CDP20359	1575	1396	130	7.25871
CDP20361	774	595	32.0221	4.19502
CDP20362	1167	988	0	0
CDP22161	216	38.5618	2	4.04273
CDP20363	3048	2869	0	0
CDP20364	208	32.1317	0	0
CDP22162	537	358	631	137.388
CDP22163	543	364	0	0
CDP22164	630	451	176.065	30.4298
CDP22165	228	49.4247	0	0
CDP20365	168	12.9312	0	0
CDP22166	510	331	0	0
CDP22167	486	307	16.1788	4.10781
CDP22168	156	10.3458	2	15.0684
CDP20366	721	542	3.33015	0.478924
CDP20367	1251	1072	21.1831	1.54027
CDP20368	1940	1761	147	6.50668
CDP22169	1447	1268	0	0
CDP20369	590	411	8	1.51722
CDP22170	1589	1410	130.386	7.20797
CDP22171	420	241	7.094	2.29443
CDP22172	897	718	39	4.23391
CDP20370	522	343	0	0
CDP20371	993	814	0	0
CDP20376	1891	1712	4984	226.922
CDP20374	2350	2171	383	13.7512
CDP20373	1631	1452	76	4.07989
CDP20375	1431	1252	212	13.1988
CDP20377	1969	1790	917	39.9317
CDP20378	2683	2504	6793	211.46
CDP20372	1331	1152	93	6.29263
CDP22173	993	814	0	0
CDP22174	426	247	0	0
CDP22175	723	544	0	0
CDP22176	570	391	0	0
CDP20386	1597	1418	667.486	36.6917
CDP20387	1162	983	0	0
CDP20390	1491	1312	837	49.7271
CDP20391	990	811	0	0
CDP20388	1809	1630	8	0.382564
CDP20389	2855	2676	639	18.613
CDP22177	648	469	11.0453	1.83572
CDP20395	521	342	8	1.82333
CDP20393	1371	1192	0	0
CDP20397	459	280	48	13.3624
CDP20394	1284	1105	0	0
CDP20396	882	703	83	9.20289
CDP20392	1365	1186	0	0
CDP22178	630	451	21.2608	3.67456
CDP20398	153	9.8295	0	0
CDP22179	300	121	0	0
CDP22180	507	328	28	6.65405
CDP20399	624	445	22	3.85358
CDP20400	1926	1747	6	0.267707
CDP20401	1144	965	35.8011	2.89181
CDP20402	919	740	644	67.8353
CDP20403	1509	1330	0	0
CDP20404	2159	1980	355	13.9754
CDP22181	539	360	13.2525	2.86944
CDP22182	1401	1222	0	0
CDP22183	960	781	129.099	12.8847
CDP22184	1289	1110	218	15.3086
CDP22185	1746	1567	0	0
CDP20405	723	544	313	44.8484
CDP20407	381	202	6	2.31527
CDP20406	534	355	5	1.09785
CDP22186	1320	1141	18.9576	1.29509
CDP20409	630	451	0	0
CDP20408	399	220	0	0
CDP22188	522	343	1	0.227252
CDP20410	1536	1357	148.959	8.55635
CDP20411	669	490	0	0
CDP22189	1337	1158	773	52.0322
CDP22190	447	268	91.1481	26.5103
CDP20412	1203	1024	1.01939	0.0775962
CDP20413	2457	2278	305.085	10.4392
CDP20416	398	219	28	9.96588
CDP20414	645	466	0	0
CDP20417	939	760	0	0
CDP20415	1546	1367	400	22.8083
CDP22191	1476	1297	1	0.0600982
CDP20418	6469	6290	429.665	5.32452
CDP20419	1232	1053	277.495	20.5414
CDP20420	1409	1230	354.502	22.4655
CDP22192	252	73.0112	51.1465	54.6044
CDP20421	4035	3856	522	10.552
CDP22193	261	82.002	16	15.2089
CDP22194	1467	1288	32.481	1.96569
CDP22196	800	621	3	0.376557
CDP22195	330	151	0	0
CDP22197	885	706	288.683	31.8726
CDP20425	462	283	12.3315	3.39651
CDP20424	2407	2228	112.366	3.93115
CDP20422	1797	1618	28.9476	1.39455
CDP20423	1506	1327	17	0.998572
CDP20426	1776	1597	260	12.6902
CDP20427	165	12.1958	0	0
CDP22198	552	373	0	0
CDP22199	222	43.8484	0	0
CDP22200	1021	842	86	7.96137
CDP22201	498	319	0	0
CDP20429	1302	1123	66.5	4.61576
CDP20428	654	475	10	1.641
CDP20430	527	348	0	0
CDP20431	1121	942	643	53.2061
CDP20435	2394	2215	389	13.6892
CDP20434	432	253	2246	691.976
CDP20433	1874	1695	358	16.4632
CDP20432	438	259	100	30.0955
CDP22202	525	346	1	0.225281
CDP22203	1068	889	166.356	14.5861
CDP20436	324	145	6	3.22541
CDP20437	231	52.2911	0	0
CDP20438	414	235	0	0
CDP20439	75	4.11003	0	0
CDP20440	1614	1435	87	4.72573
CDP20442	456	277	0	0
CDP20443	2172	1993	21	0.821322
CDP20444	3060	2881	45	1.21751
CDP20441	2827	2648	117.782	3.46707
CDP22204	1248	1069	10.3377	0.753784
CDP22205	831	652	0	0
CDP20445	459	280	0	0
CDP20446	694	515	5.3269	0.806248
CDP22206	333	154	0	0
CDP22208	288	109	0	0
CDP22207	204	29.2345	0	0
CDP20447	1563	1384	733	41.2828
CDP20448	2021	1842	106	4.48557
CDP20449	405	226	1.76258	0.607915
CDP20450	924	745	5.75538	0.60217
CDP20452	366	187	0	0
CDP20451	1866	1687	48	2.21783
CDP22209	693	514	11.0587	1.67703
CDP22210	1017	838	536.137	49.8693
CDP20453	1278	1099	0	0
CDP22211	504	325	0	0
CDP20456	495	316	0	0
CDP20455	1275	1096	458	32.5729
CDP20460	759	580	0	0
CDP20457	1010	831	0	0
CDP20459	720	541	3	0.432241
CDP20458	821	642	4	0.485654
CDP22212	1674	1495	37.5506	1.95784
CDP22213	303	124	0	0
CDP20461	928	749	481	50.057
CDP22214	270	91.0003	0	0
CDP20462	1129	950	0	0
CDP20465	1054	875	799.333	71.2068
CDP20464	384	205	9.86617	3.75143
CDP20463	3483	3304	292.889	6.90978
CDP20466	223	44.7603	0	0
CDP22215	1533	1354	0	0
CDP22216	834	655	36.9649	4.39896
CDP22217	624	445	0	0
CDP22218	1014	835	0	0
CDP20467	1368	1189	2	0.131114
CDP22219	948	769	1	0.101362
CDP22220	750	571	123.073	16.8007
CDP22221	651	472	32.5972	5.38319
CDP20468	2889	2710	1.12474	0.0323509
CDP22222	684	505	10.0568	1.55228
CDP22223	387	208	3	1.12424
CDP22224	285	106	0	0
CDP22225	1371	1192	5	0.326961
CDP22226	609	430	124.097	22.4955
CDP20471	204	29.2345	4	10.6651
CDP20469	453	274	0	0
CDP20470	982	803	256.235	24.8728
CDP22227	1136	957	114.451	9.32199
CDP22228	1125	946	8.56393	0.70564
CDP22229	1215	1036	26.3256	1.9807
CDP22230	571	392	482.4	95.9229
CDP22231	381	202	7.88138	3.04125
CDP22232	324	145	0	0
CDP20473	2741	2562	126	3.83348
CDP20474	1990	1811	518	22.2953
CDP20472	1675	1496	57.802	3.01171
CDP20475	3012	2833	493	13.5644
CDP20476	363	184	0	0
CDP22233	1381	1202	16.365	1.06124
CDP22234	135	7.48819	0	0
CDP22235	273	94.0001	0	0
CDP22236	1412	1233	235.392	14.8809
CDP22237	111	5.62895	0	0
CDP20477	225	46.6066	0	0
CDP20478	1204	1025	270	20.5325
CDP20479	912	733	0	0
CDP22238	261	82.002	424.38	403.397
CDP20480	1275	1096	799.247	56.8423
CDP20484	1931	1752	130	5.78377
CDP20481	537	358	2	0.43546
CDP20482	2092	1913	1275.75	51.982
CDP20486	1228	1049	2	0.148613
CDP20485	1074	895	0	0
CDP20483	1126	947	1150	94.6563
CDP20488	2893	2714	5250	150.783
CDP20489	592	413	205	38.6906
CDP20487	1863	1684	1022	47.3054
CDP20490	1524	1345	1929	111.792
CDP22239	639	460	0	0
CDP22240	531	352	0	0
CDP22241	1002	823	21.7709	2.06195
CDP22242	249	70.019	0	0
CDP22243	1166	987	342.493	27.0481
CDP22244	934	755	18	1.85835
CDP22245	735	556	59.5933	8.35457
CDP20491	2277	2098	0	0
CDP22246	1037	858	75.348	6.8452
CDP22247	264	85.0011	0	0
CDP20492	3036	2857	3037.02	82.8588
CDP22248	495	316	1	0.246669
CDP20493	1831	1652	23	1.08522
CDP20494	1198	1019	2331	178.308
CDP22249	459	280	0	0
CDP22250	585	406	0	0
CDP20496	987	808	37.2102	3.58965
CDP20495	372	193	0	0
CDP20497	459	280	0	0
CDP20498	519	340	0	0
CDP20499	1735	1556	118.541	5.9383
CDP22251	1940	1761	764.197	33.8257
CDP22252	957	778	0	0
CDP20503	1376	1197	3.20259	0.208549
CDP20504	183	17.7996	0	0
CDP22253	1017	838	74.9236	6.96909
CDP22254	390	211	16.8348	6.21911
CDP22255	840	661	8.04569	0.948776
CDP20505	198	25.324	0	0
CDP22256	1314	1135	4	0.274704
CDP22257	129	6.9214	0	0
CDP20506	3046	2867	9	0.24469
CDP20507	1032	853	124	11.3312
CDP20509	989	810	114.181	10.9878
CDP20508	2289	2110	990	36.5725
CDP20510	2908	2729	983	28.0771
CDP20511	2770	2591	1891	56.8887
CDP20512	917	738	663	70.0259
CDP22258	573	394	3469	686.293
CDP20514	420	241	0	0
CDP20513	1849	1670	0	0
CDP22259	480	301	0	0
CDP22260	156	10.3458	0	0
CDP22261	651	472	36.2863	5.99242
CDP20517	540	361	0	0
CDP22262	993	814	195.957	18.7645
CDP22263	528	349	5	1.11672
CDP20518	525	346	0	0
CDP22264	468	289	0	0
CDP22265	879	700	212	23.6069
CDP22266	309	130	53.3001	31.9585
CDP22267	801	622	362.29	45.4012
CDP22268	1725	1546	369.36	18.6227
CDP20519	4428	4249	297.441	5.45651
CDP22269	1472	1293	8705.65	524.812
CDP22270	645	466	0	0
CDP20520	2552	2373	2748	90.2652
CDP20522	1005	826	0	0
CDP20521	2007	1828	0	0
CDP22271	531	352	0	0
CDP22272	858	679	0	0
CDP22273	600	421	0	0
CDP20523	4014	3835	340.608	6.92294
CDP22274	228	49.4247	0	0
CDP22275	459	280	6.78463	1.88873
CDP22276	939	760	0	0
CDP20524	853	674	196.654	22.7428
CDP22277	480	301	65.1271	16.8654
CDP22278	348	169	0	0
CDP22279	174	14.6185	0	0
CDP20530	450	271	0	0
CDP20529	612	433	0	0
CDP20525	1531	1352	9	0.518881
CDP20527	2844	2665	355	10.3832
CDP20526	2883	2704	835	24.0703
CDP20531	415	236	85	28.0743
CDP20528	522	343	108	24.5432
CDP22280	294	115	1	0.677803
CDP20532	2886	2707	38.1512	1.09855
CDP22281	525	346	0	0
CDP20533	645	466	0	0
CDP16590	756	577	0	0
CDP16597	204	29.2345	14	37.328
CDP16594	1701	1522	14	0.716993
CDP16595	1221	1042	13	0.972472
CDP16587	1047	868	0	0
CDP16593	1547	1368	23	1.31052
CDP16596	1874	1695	21	0.96572
CDP16586	498	319	0	0
CDP16588	495	316	0	0
CDP16589	1484	1305	167	9.97488
CDP16591	1489	1310	4.27744	0.254516
CDP16592	1275	1096	14	0.995678
CDP20535	1105	926	6	0.505059
CDP20534	1375	1196	257	16.7496
CDP20537	2296	2117	66	2.4301
CDP20541	3046	2867	417	11.3373
CDP20538	1055	876	348	30.9654
CDP20540	1805	1626	968.492	46.4277
CDP20539	1215	1036	53	3.98766
CDP20536	4428	4249	586	10.7501
CDP22282	531	352	320.237	70.9137
CDP20542	3285	3106	58.8144	1.47599
CDP22283	1347	1168	690.765	46.0987
CDP20544	1065	886	38	3.34312
CDP20543	465	286	0	0
CDP20545	1040	861	126.592	11.4605
CDP20546	1083	904	0	0
CDP20547	2022	1843	100	4.22938
CDP20548	1830	1651	0	0
CDP20550	2428	2249	252	8.73399
CDP20549	1176	997	56	4.37819
CDP20553	420	241	0	0
CDP20551	315	136	0	0
CDP20552	580	401	6	1.1663
CDP20557	4008	3829	1595.38	32.4773
CDP20554	2694	2515	29.465	0.913207
CDP20556	690	511	51	7.77948
CDP20555	334	155	89.647	45.0822
CDP20558	708	529	0	0
CDP20560	1425	1246	0	0
CDP20559	1575	1396	0	0
CDP20561	627	448	346	60.2004
CDP20562	480	301	452	117.051
CDP20564	1479	1300	1107.23	66.3889
CDP20566	1158	979	25	1.99048
CDP20563	2679	2500	3011	93.8798
CDP20565	1049	870	2	0.179189
CDP20567	5187	5008	776.928	12.0925
CDP20568	3759	3580	838.082	18.2476
CDP20577	2286	2107	2.88599	0.106766
CDP20578	780	601	6.07366	0.787731
CDP20579	1406	1227	226	14.3571
CDP20580	303	124	0	0
CDP20582	1309	1130	140	9.6572
CDP20581	198	25.324	0	0
CDP20583	1282	1103	340	24.0273
CDP20584	2510	2331	285	9.53025
CDP20585	599	420	220.951	41.0061
CDP20586	3348	3169	1173.06	28.8536
CDP20587	1974	1795	593.264	25.7623
CDP20588	693	514	0	0
CDP20589	933	754	118	12.1987
CDP20591	695	516	133.639	20.1876
CDP20592	1977	1798	190.57	8.26164
CDP20590	318	139	6	3.36464
CDP20593	288	109	12	8.58136
CDP20595	300	121	0	0
CDP20594	366	187	0	0
CDP20598	2141	1962	19	0.754842
CDP20596	1110	931	856	71.6681
CDP20602	2171	1992	2716	106.278
CDP20600	1008	829	32	3.00883
CDP20601	783	604	292	37.6832
CDP20599	1739	1560	1808	90.339
CDP20597	1793	1614	10	0.482945
CDP20603	898	719	0	0
CDP20605	501	322	0	0
CDP20607	2995	2816	364.349	10.0853
CDP20606	510	331	1	0.235491
CDP20608	1106	927	87	7.31545
CDP20609	2130	1951	32	1.27848
CDP20610	2716	2537	35	1.07535
CDP20611	3135	2956	622.859	16.4243
CDP20615	1144	965	168	13.5701
CDP20612	1782	1603	1255	61.0256
CDP20614	1215	1036	56	4.21337
CDP20613	474	295	2	0.528457
CDP20616	908	729	95	10.1578
CDP17014	1899	1720	12	0.543819
CDP17013	1853	1674	0	0
CDP17012	2013	1834	370	15.7255
CDP20617	5285	5106	819	12.5027
CDP20623	2604	2425	412	13.243
CDP20624	5703	5524	390	5.50316
CDP20628	912	733	6117	650.483
CDP20626	1287	1108	2937	206.617
CDP20627	2274	2095	782	29.0954
CDP20625	2296	2117	288	10.6041
CDP20629	2053	1874	1728.78	71.9072
CDP20631	1595	1416	122.466	6.74144
CDP20630	2484	2305	719.072	24.3166
CDP20633	1185	1006	31	2.40196
CDP20634	1540	1361	21	1.20272
CDP20632	1360	1181	170	11.2202
CDP20635	1590	1411	1	0.0552427
CDP20636	615	436	5	0.893892
CDP20637	628	449	49	8.50651
CDP20638	3303	3124	696	17.366
CDP20639	3153	2974	246.218	6.45329
CDP20649	1556	1377	1634	92.4953
CDP20646	475	296	778.96	205.128
CDP20647	1380	1201	4238.53	275.09
CDP20648	1549	1370	202	11.493
CDP20651	3276	3097	3930	98.9129
CDP20650	633	454	6.03769	1.03661
CDP20652	1459	1280	10027	610.608
CDP20653	1399	1220	192	12.2671
CDP20654	2824	2645	1275	37.5739
CDP20655	183	17.7996	0	0
CDP20656	738	559	0	0
CDP20657	477	298	0	0
CDP20658	342	163	0	0
CDP20659	1713	1534	10	0.508132
CDP20660	876	697	221	24.715
CDP17261	1182	1003	11	0.854857
CDP17258	1023	844	0	0
CDP17267	2359	2180	0	0
CDP17263	3768	3589	85.0342	1.84681
CDP17259	879	700	0	0
CDP17262	3229	3050	731	18.6818
CDP17260	3243	3064	115.982	2.95056
CDP17264	1947	1768	0	0
CDP17265	285	106	0	0
CDP17266	2501	2322	40	1.34276
CDP20661	930	751	87	9.02986
CDP20662	1362	1183	156	10.2788
CDP20664	4415	4236	207.247	3.81359
CDP20663	120	6.21	0	0
CDP20665	540	361	0	0
CDP17269	2116	1937	55	2.21327
CDP17279	2094	1915	9	0.366332
CDP17280	2200	2021	0	0
CDP17270	2174	1995	318.246	12.4343
CDP17275	1008	829	3	0.282077
CDP17276	465	286	0	0
CDP17271	2224	2045	11.2607	0.429212
CDP17272	1620	1441	0	0
CDP17278	1335	1156	0	0
CDP17277	2349	2170	205	7.36369
CDP17268	1992	1813	191.951	8.25264
CDP17273	2081	1902	39.1095	1.60278
CDP17274	135	7.48819	0	0
CDP17281	2331	2152	3.0037	0.108797
CDP20666	612	433	37.079	6.67485
CDP20669	865	686	912	103.627
CDP20670	1733	1554	655	32.8543
CDP20668	1728	1549	1214	61.0898
CDP20667	408	229	0	0
CDP20671	351	172	2	0.906365
CDP20672	378	199	12.8765	5.04366
CDP20674	192	21.9418	0	0
CDP20673	515	336	24	5.56767
CDP20675	954	775	23.7453	2.38824
CDP20676	306	127	0	0
CDP20677	609	430	0	0
CDP20678	1784	1605	134	6.50776
CDP20679	877	698	61	6.81202
CDP20680	1263	1084	1	0.0719072
CDP20681	1999	1820	0	0
CDP20682	2838	2659	1210	35.4706
CDP20683	2145	1966	18.4804	0.732706
CDP20684	630	451	0	0
CDP20685	4022	3843	603.464	12.24
CDP20686	2498	2319	143	4.80659
CDP17382	2237	2058	178	6.74181
CDP17380	497	318	263	64.4659
CDP17376	1060	881	0	0
CDP17378	1779	1600	329	16.0279
CDP17374	729	550	2.01544	0.285633
CDP17381	933	754	0	0
CDP17383	1308	1129	192	13.2559
CDP17375	1728	1549	273	13.7377
CDP17377	1896	1717	2	0.0907949
CDP17379	730	551	170	24.0491
CDP20687	3666	3487	18.9342	0.42325
CDP20688	1497	1318	1	0.0591407
CDP20689	4545	4366	87.7618	1.56683
CDP20690	933	754	65	6.7196
CDP20692	1612	1433	1206	65.5998
CDP20695	453	274	0	0
CDP20691	2363	2184	856	30.5508
CDP20693	818	639	45	5.48925
CDP20694	2638	2459	463	14.6766
CDP20696	357	178	0	0
CDP20697	585	406	46	8.83148
CDP20698	2515	2336	14022.7	467.909
CDP20699	4424	4245	2867	52.6443
CDP20700	1427	1248	12	0.749494
CDP17407	378	199	0	0
CDP17416	1222	1043	0	0
CDP17431	851	672	2	0.231986
CDP17428	1750	1571	13	0.645013
CDP17414	1117	938	4	0.332398
CDP17426	1004	825	2	0.188963
CDP17430	105	5.29865	0	0
CDP17410	2469	2290	58	1.97421
CDP17435	1378	1199	2	0.130021
CDP17413	924	745	0	0
CDP17411	1385	1206	1	0.064633
CDP17406	387	208	6	2.24848
CDP17419	882	703	4.05626	0.44975
CDP17405	428	249	0	0
CDP17417	3100	2921	15	0.400278
CDP17429	1296	1117	0	0
CDP17432	492	313	0	0
CDP17415	2482	2303	0	0
CDP17422	1917	1738	1	0.0448489
CDP17425	489	310	11	2.76588
CDP17409	447	268	17	4.94442
CDP17418	624	445	10	1.75163
CDP17421	684	505	0	0
CDP17434	1476	1297	54	3.2453
CDP17424	894	715	4	0.436069
CDP17427	1864	1685	0	0
CDP17412	1246	1067	1	0.0730528
CDP17423	1074	895	0	0
CDP17408	714	535	25	3.6424
CDP17420	1104	925	0	0
CDP17433	282	103	0	0
CDP20701	275	96.0001	21	17.051
CDP20702	630	451	0	0
CDP20703	1248	1069	8	0.583329
CDP20704	1983	1804	1509	65.201
CDP20705	619	440	2.10916	0.373645
CDP20706	663	484	3	0.483145
CDP20707	3060	2881	14.3655	0.388668
CDP20709	1926	1747	166	7.40656
CDP20708	1698	1519	205.302	10.5351
CDP20710	1186	1007	1586	122.765
CDP17464	1556	1377	441.273	24.979
CDP17461	648	469	23	3.82258
CDP17465	921	742	7	0.735353
CDP17462	1185	1006	0	0
CDP17463	740	561	134.374	18.6704
CDP20713	1041	862	0	0
CDP20715	345	166	52	24.4173
CDP20714	1041	862	0	0
CDP20711	99	5.00576	0	0
CDP20712	2190	2011	59.5282	2.30734
CDP20716	432	253	0	0
CDP20717	699	520	0	0
CDP20719	294	115	0	0
CDP20718	1987	1808	380	16.3827
CDP20720	420	241	0	0
CDP17469	1217	1038	49	3.6796
CDP17467	854	675	8	0.923821
CDP17470	972	793	185	18.1844
CDP17471	1061	882	5	0.441879
CDP17468	2969	2790	1757	49.0873
CDP17466	708	529	540	79.5682
CDP20721	972	793	0	0
CDP20723	624	445	153	26.7999
CDP20722	1213	1034	97	7.31228
CDP20724	2889	2710	76.3723	2.19669
CDP17473	4242	4063	891.077	17.095
CDP17476	883	704	463	51.2637
CDP17481	3024	2845	113.944	3.12184
CDP17480	2553	2374	123.993	4.07115
CDP17486	1545	1366	8	0.4565
CDP17477	2496	2317	25	0.841038
CDP17474	1456	1277	198	12.0858
CDP17479	372	193	1	0.403872
CDP17483	1947	1768	83.804	3.69474
CDP17472	3719	3540	152.868	3.36601
CDP17482	4624	4445	435.032	7.62871
CDP17475	767	588	318	42.1552
CDP17485	1110	931	543	45.4623
CDP17478	2087	1908	280.393	11.4549
CDP17484	2901	2722	144.812	4.14684
CDP20725	555	376	0	0
CDP20726	843	664	43.8431	5.14677
