target_id	length	eff_length	est_counts	tpm
CDP20449	405	226	0	0
CDP20450	924	745	0	0
CDP20452	366	187	0	0
CDP20451	1866	1687	639	29.0478
CDP22209	693	514	2.51373	0.375045
CDP22210	1017	838	883.729	80.8728
CDP20453	1278	1099	1	0.0697798
CDP22211	504	325	0	0
CDP20456	495	316	0	0
CDP20455	1275	1096	13	0.90962
CDP20460	759	580	0	0
CDP20457	1010	831	0	0
CDP20459	720	541	0	0
CDP20458	821	642	20	2.38903
CDP22212	1674	1495	103.101	5.28871
CDP22213	303	124	0	0
CDP20461	928	749	416	42.5931
CDP22214	270	91.0003	6.06916	5.11462
CDP20462	1129	950	0.5	0.0403621
CDP20465	1054	875	804.513	70.5102
CDP20464	384	205	10	3.74088
CDP20463	3483	3304	216.568	5.02669
CDP20466	223	44.7603	0	0
CDP22215	1533	1354	6	0.339829
CDP22216	834	655	129.764	15.1929
CDP22217	624	445	0	0
CDP22218	1014	835	0	0
CDP20467	1368	1189	12.3522	0.79669
CDP22219	948	769	2.10862	0.210281
CDP22220	750	571	35.7877	4.80645
CDP22221	651	472	8.27939	1.34519
CDP20468	2889	2710	0	0
CDP22222	684	505	4.00755	0.608576
CDP22223	387	208	4	1.47477
CDP22224	285	106	0	0
CDP22225	1371	1192	0	0
CDP22226	609	430	69.4483	12.3857
CDP20471	204	29.2345	6	15.7392
CDP20469	453	274	0	0
CDP20470	982	803	138.251	13.2033
CDP22227	1136	957	11.1655	0.894734
CDP22228	1125	946	29.0141	2.35204
CDP22229	1215	1036	178.922	13.2444
CDP22230	571	392	493.226	96.4911
CDP22231	381	202	4.74064	1.79975
CDP22232	324	145	0	0
CDP20473	2741	2562	619	18.5284
CDP20474	1990	1811	491	20.7917
CDP20472	1675	1496	162.824	8.34667
CDP20475	3012	2833	620	16.7831
CDP20476	363	184	0	0
CDP22233	1381	1202	311.397	19.8672
CDP22234	135	7.48819	0	0
CDP22235	273	94.0001	0	0
CDP22236	1412	1233	223.856	13.923
CDP22237	111	5.62895	0	0
CDP20477	225	46.6066	0	0
CDP20478	1204	1025	144	10.7737
CDP20479	912	733	2	0.209244
CDP22238	261	82.002	374.495	350.226
CDP20480	1275	1096	666.516	46.6366
CDP20484	1931	1752	242	10.5927
CDP20481	537	358	0	0
CDP20482	2092	1913	1345.48	53.9375
CDP20486	1228	1049	0	0
CDP20485	1074	895	0	0
CDP20483	1126	947	804	65.1078
CDP20488	2893	2714	3830	108.222
CDP20489	592	413	131	24.3248
CDP20487	1863	1684	957.273	43.5934
CDP20490	1524	1345	1103	62.8898
CDP22239	639	460	0	0
CDP22240	531	352	0	0
CDP22241	1002	823	2.06898	0.192789
CDP22242	249	70.019	0	0
CDP22243	1166	987	603.058	46.8564
CDP22244	934	755	18	1.82832
CDP22245	735	556	53.9929	7.44714
CDP20491	2277	2098	0	0
CDP22246	1037	858	83.4497	7.45872
CDP22247	264	85.0011	0	0
CDP20492	3036	2857	8253.11	221.531
CDP22248	495	316	9	2.18415
CDP20493	1831	1652	36	1.67117
CDP20494	1198	1019	3014	226.828
CDP22249	459	280	0	0
CDP22250	585	406	1.00484	0.1898
CDP20496	987	808	72.5597	6.8867
CDP20495	372	193	3.70834	1.4735
CDP20497	459	280	0	0
CDP20498	519	340	0	0
CDP20499	1735	1556	58.6755	2.89184
CDP22251	1940	1761	3	0.130644
CDP22252	957	778	1	0.0985707
CDP20503	1376	1197	147.459	9.4472
CDP20504	183	17.7996	0	0
CDP22253	1017	838	80.7872	7.39308
CDP22254	390	211	8.66828	3.15049
CDP22255	840	661	18.9444	2.1979
CDP20505	198	25.324	0	0
CDP22256	1314	1135	0	0
CDP22257	129	6.9214	0	0
CDP20506	3046	2867	4	0.106994
CDP20507	1032	853	97	8.72067
CDP20509	989	810	143.783	13.6129
CDP20508	2289	2110	1209	43.9411
CDP20510	2908	2729	573	16.1019
CDP20511	2770	2591	2010	59.4916
CDP20512	917	738	410	42.6044
CDP22258	573	394	1065	207.291
CDP20514	420	241	0	0
CDP20513	1849	1670	0	0
CDP22259	480	301	0	0
CDP22260	156	10.3458	0.749133	5.55294
CDP22261	651	472	210.336	34.1742
CDP20517	540	361	0	0
CDP22262	993	814	246.496	23.2227
CDP22263	528	349	8.05545	1.77008
CDP20518	525	346	0	0
CDP22264	468	289	0	0
CDP22265	879	700	153	16.7618
CDP22266	309	130	18.6587	11.0069
CDP22267	801	622	285.691	35.2236
CDP22268	1725	1546	381.356	18.9168
CDP20519	4428	4249	321.346	5.79981
CDP22269	1472	1293	822.489	48.7819
CDP22270	645	466	0	0
CDP20520	2552	2373	3428.83	110.809
CDP20522	1005	826	0	0
CDP20521	2007	1828	0	0
CDP22271	531	352	39.4808	8.60142
CDP22272	858	679	0	0
CDP22273	600	421	0	0
CDP20523	4014	3835	267.244	5.34404
CDP22274	228	49.4247	0	0
CDP22275	459	280	8.27587	2.26664
CDP22276	939	760	21.0375	2.12279
CDP20524	853	674	120.42	13.7015
CDP22277	480	301	229.199	58.3946
CDP22278	348	169	0	0
CDP22279	174	14.6185	0	0
CDP20530	450	271	0	0
CDP20529	612	433	0	0
CDP20525	1531	1352	8	0.453775
CDP20527	2844	2665	288	8.28748
CDP20526	2883	2704	1870	53.0349
CDP20531	415	236	61	19.8219
CDP20528	522	343	1	0.22358
CDP22280	294	115	43	28.6746
CDP20532	2886	2707	61.706	1.7481
CDP22281	525	346	0	0
CDP20533	645	466	0	0
CDP16590	756	577	0	0
CDP16597	204	29.2345	16	41.9713
CDP16594	1701	1522	5.09203	0.256568
CDP16595	1221	1042	2	0.147194
CDP16587	1047	868	0	0
CDP16593	1547	1368	14	0.784818
CDP16596	1874	1695	9.90797	0.448273
CDP16586	498	319	0.5	0.120201
CDP16588	495	316	0	0
CDP16589	1484	1305	116	6.81671
CDP16591	1489	1310	10.7282	0.628034
CDP16592	1275	1096	2	0.139942
CDP20535	1105	926	2	0.165633
CDP20534	1375	1196	188	12.0546
CDP20537	2296	2117	353	12.7874
CDP20541	3046	2867	143	3.82504
CDP20538	1055	876	181	15.8453
CDP20540	1805	1626	1252	59.0488
CDP20539	1215	1036	47	3.47909
CDP20536	4428	4249	813	14.6734
CDP22282	531	352	140.674	30.6478
CDP20542	3285	3106	18.3955	0.454189
CDP22283	1347	1168	114.161	7.49556
CDP20544	1065	886	1445	125.072
CDP20543	465	286	0	0
CDP20545	1040	861	12.3254	1.0978
CDP20546	1083	904	0	0
CDP20547	2022	1843	18	0.748987
CDP20548	1830	1651	0	0
CDP20550	2428	2249	47	1.60264
CDP20549	1176	997	29	2.23064
CDP20553	420	241	0	0
CDP20551	315	136	0.5	0.281941
CDP20552	580	401	751.821	143.78
CDP20557	4008	3829	3353.38	67.1622
CDP20554	2694	2515	24.2822	0.740419
CDP20556	690	511	64	9.60476
CDP20555	334	155	199.606	98.7573
CDP20558	708	529	6	0.869807
CDP20560	1425	1246	0	0
CDP20559	1575	1396	4.10588	0.225553
CDP20561	627	448	281	48.1012
CDP20562	480	301	652	166.115
CDP20564	1479	1300	749.034	44.1861
CDP20566	1158	979	2	0.156666
CDP20563	2679	2500	2104	64.5406
CDP20565	1049	870	43	3.79032
CDP20567	5187	5008	597.785	9.15393
CDP20568	3759	3580	1574.3	33.7233
CDP20577	2286	2107	2.25116	0.081935
CDP20578	780	601	27.9592	3.56761
CDP20579	1406	1227	235	14.6876
CDP20580	303	124	0	0
CDP20582	1309	1130	92	6.24362
CDP20581	198	25.324	0	0
CDP20583	1282	1103	353	24.5429
CDP20584	2510	2331	328	10.7909
CDP20585	599	420	187.235	34.1873
CDP20586	3348	3169	637.598	15.4295
CDP20587	1974	1795	554.265	23.6799
CDP20588	693	514	0	0
CDP20589	933	754	79	8.03495
CDP20591	695	516	48.2145	7.16565
CDP20592	1977	1798	60.2149	2.56827
CDP20590	318	139	9	4.96541
CDP20593	288	109	21.1281	14.8649
CDP20595	300	121	0	0
CDP20594	366	187	0	0
CDP20598	2141	1962	6	0.23452
CDP20596	1110	931	553	45.5515
CDP20602	2171	1992	2589	99.6713
CDP20600	1008	829	15	1.3876
CDP20601	783	604	47	5.96744
CDP20599	1739	1560	1554	76.393
CDP20597	1793	1614	0	0
CDP20603	898	719	0	0
CDP20605	501	322	0	0
CDP20607	2995	2816	50.6874	1.38037
CDP20606	510	331	1	0.231686
CDP20608	1106	927	178	14.7254
CDP20609	2130	1951	97	3.81278
CDP20610	2716	2537	2014	60.8788
CDP20611	3135	2956	1291.02	33.4932
CDP20615	1144	965	1654	131.442
CDP20612	1782	1603	69	3.30098
CDP20614	1215	1036	1114	82.4618
CDP20613	474	295	21	5.45914
CDP20616	908	729	208	21.8808
CDP17014	1899	1720	7.01429	0.312739
CDP17013	1853	1674	0	0
CDP17012	2013	1834	414	17.3112
CDP20617	5285	5106	984	14.7789
CDP20623	2604	2425	392	12.3966
CDP20624	5703	5524	486	6.74699
CDP20628	912	733	30075	3146.51
CDP20626	1287	1108	1654	114.478
CDP20627	2274	2095	1186	43.4138
CDP20625	2296	2117	757	27.4222
CDP20629	2053	1874	1307.57	53.5087
CDP20631	1595	1416	279.615	15.1434
CDP20630	2484	2305	222.269	7.39493
CDP20633	1185	1006	12	0.914767
CDP20634	1540	1361	20	1.12694
CDP20632	1360	1181	49	3.1818
CDP20635	1590	1411	0	0
CDP20636	615	436	2	0.35178
CDP20637	628	449	115	19.6417
CDP20638	3303	3124	549	13.4769
CDP20639	3153	2974	355.262	9.16083
CDP20649	1556	1377	2642	147.138
CDP20646	475	296	322.57	83.5717
CDP20647	1380	1201	2675.45	170.837
CDP20648	1549	1370	158	8.84431
CDP20651	3276	3097	3552	87.9547
CDP20650	633	454	5	0.844581
CDP20652	1459	1280	2854	170.99
CDP20653	1399	1220	143	8.98884
CDP20654	2824	2645	770	22.325
CDP20655	183	17.7996	0	0
CDP20656	738	559	0	0
CDP20657	477	298	0	0
CDP20658	342	163	0	0
CDP20659	1713	1534	0	0
CDP20660	876	697	124	13.6432
CDP17261	1182	1003	0	0
CDP17258	1023	844	0	0
CDP17267	2359	2180	0	0
CDP17263	3768	3589	82.3055	1.75866
CDP17259	879	700	0	0
CDP17262	3229	3050	713	17.9274
CDP17260	3243	3064	32.702	0.818488
CDP17264	1947	1768	2	0.0867511
CDP17265	285	106	0.686941	0.496982
CDP17266	2501	2322	8	0.264214
CDP20661	930	751	232	23.6906
CDP20662	1362	1183	112	7.2604
CDP20664	4415	4236	430.91	7.80113
CDP20663	120	6.21	0	0
CDP20665	540	361	2.202	0.467776
CDP17269	2116	1937	58	2.29628
CDP17279	2094	1915	6	0.240276
CDP17280	2200	2021	94	3.56688
CDP17270	2174	1995	494.479	19.0078
CDP17275	1008	829	7	0.647546
CDP17276	465	286	0	0
CDP17271	2224	2045	51.4075	1.92779
CDP17272	1620	1441	8	0.425749
CDP17278	1335	1156	5.71711	0.379268
CDP17277	2349	2170	656	23.1831
CDP17268	1992	1813	12.9971	0.549762
CDP17273	2081	1902	169.116	6.8187
CDP17274	135	7.48819	0	0
CDP17281	2331	2152	0	0
CDP20666	612	433	61.0604	10.8143
CDP20669	865	686	393	43.9335
CDP20670	1733	1554	351	17.3214
CDP20668	1728	1549	2233	110.551
CDP20667	408	229	0	0
CDP20671	351	172	6	2.67516
CDP20672	378	199	3.26499	1.25822
CDP20674	192	21.9418	0	0
CDP20673	515	336	71.646	16.3523
CDP20675	954	775	23.8186	2.3569
CDP20676	306	127	0	0
CDP20677	609	430	0	0
CDP20678	1784	1605	33	1.57676
CDP20679	877	698	8	0.878945
CDP20680	1263	1084	1	0.0707454
CDP20681	1999	1820	270	11.3768
CDP20682	2838	2659	1189	34.2918
CDP20683	2145	1966	1.61498	0.0629958
CDP20684	630	451	0	0
CDP20685	4022	3843	97.045	1.93656
CDP20686	2498	2319	76	2.51328
CDP17382	2237	2058	745	27.7612
CDP17380	497	318	235	56.6719
CDP17376	1060	881	0	0
CDP17378	1779	1600	135	6.47055
CDP17374	729	550	0	0
CDP17381	933	754	0	0
CDP17383	1308	1129	92	6.24915
CDP17375	1728	1549	290	14.3573
CDP17377	1896	1717	0	0
CDP17379	730	551	164	22.8255
CDP20687	3666	3487	24.5672	0.540295
CDP20688	1497	1318	0	0
CDP20689	4545	4366	120.989	2.12514
CDP20690	933	754	638	64.8898
CDP20692	1612	1433	2095	112.115
CDP20695	453	274	0	0
CDP20691	2363	2184	2117	74.3354
CDP20693	818	639	222	26.6428
CDP20694	2638	2459	1859	57.976
CDP20696	357	178	1	0.430831
CDP20697	585	406	47	8.87767
CDP20698	2515	2336	1302.79	42.769
CDP20699	4424	4245	2125	38.3891
CDP20700	1427	1248	16.781	1.03117
CDP17407	378	199	0	0
CDP17416	1222	1043	0	0
CDP17431	851	672	0	0
CDP17428	1750	1571	8	0.390518
CDP17414	1117	938	2	0.163514
CDP17426	1004	825	7	0.650686
CDP17430	105	5.29865	0	0
CDP17410	2469	2290	23	0.770229
CDP17435	1378	1199	4	0.25584
CDP17413	924	745	0	0
CDP17411	1385	1206	0	0
CDP17406	387	208	5	1.84346
CDP17419	882	703	16	1.74539
CDP17405	428	249	0	0
CDP17417	3100	2921	6	0.157524
CDP17429	1296	1117	0	0
CDP17432	492	313	0	0
CDP17415	2482	2303	0	0
CDP17422	1917	1738	0	0
CDP17425	489	310	17	4.20547
CDP17409	447	268	4	1.1446
CDP17418	624	445	2	0.344665
CDP17421	684	505	3	0.455572
CDP17434	1476	1297	53	3.13374
CDP17424	894	715	2	0.214512
CDP17427	1864	1685	0	0
CDP17412	1246	1067	2	0.143745
CDP17423	1074	895	2	0.17137
CDP17408	714	535	13	1.86345
CDP17420	1104	925	2	0.165812
CDP17433	282	103	0	0
CDP20701	275	96.0001	11	8.78716
CDP20702	630	451	0	0
CDP20703	1248	1069	0	0
CDP20704	1983	1804	258	10.9676
CDP20705	619	440	3.00575	0.523874
CDP20706	663	484	79.6505	12.6203
CDP20707	3060	2881	95.8107	2.55034
CDP20709	1926	1747	62	2.72161
CDP20708	1698	1519	85.6279	4.323
CDP20710	1186	1007	1236	94.1274
CDP17464	1556	1377	247.732	13.7967
CDP17461	648	469	14	2.28919
CDP17465	921	742	1	0.103353
CDP17462	1185	1006	0	0
CDP17463	740	561	363.273	49.6589
CDP20713	1041	862	0	0
CDP20715	345	166	121	55.8991
CDP20714	1041	862	0	0
CDP20711	99	5.00576	0	0
CDP20712	2190	2011	39.3107	1.49908
CDP20716	432	253	0	0
CDP20717	699	520	0	0
CDP20719	294	115	0	0
CDP20718	1987	1808	330	13.9973
CDP20720	420	241	0	0
CDP17469	1217	1038	162	11.9686
CDP17467	854	675	465	52.8295
CDP17470	972	793	79	7.63979
CDP17471	1061	882	21	1.8259
CDP17468	2969	2790	2191	60.2234
CDP17466	708	529	122	17.6861
CDP20721	972	793	0	0
CDP20723	624	445	166	28.6072
CDP20722	1213	1034	206	15.2783
CDP20724	2889	2710	101.994	2.88624
CDP17473	4242	4063	2167.06	40.9026
CDP17476	883	704	215	23.4203
CDP17481	3024	2845	260.882	7.03217
CDP17480	2553	2374	324.364	10.478
CDP17486	1545	1366	2	0.112281
CDP17477	2496	2317	58.3831	1.93236
CDP17474	1456	1277	234	14.0525
CDP17479	372	193	0	0
CDP17483	1947	1768	96.8351	4.20027
CDP17472	3719	3540	305.752	6.62358
CDP17482	4624	4445	687.209	11.8562
